run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
slope_bumps_scene_003__mountain_large__baseline2_manual_risk_weighted_astar__none,slope_bumps_scene_003,slope_bumps,mountain_large,baseline2_manual_risk_weighted_astar,none,0.5350304841995239,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,20978.545409000617,0,0
lateral_pits_scene_001__mountain_large__baseline1_2p5d_astar__none,lateral_pits_scene_001,lateral_pits,mountain_large,baseline1_2p5d_astar,none,0.5661582946777344,10,60,0,110,60,0,2,1,,10.201686741067377,0.0,0.0,452,19.387123999877076,26,25
lateral_pits_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_001,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5661582946777344,10,60,0,110,60,0,2,1,,10.201686741067377,0.5248900651931763,0.2869231803559272,1586,2621.2495079998916,26,25
lateral_pits_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__compare,lateral_pits_scene_001,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,compare,0.5661582946777344,10,60,0,110,60,0,2,1,,10.201686741067377,0.4665515124797821,0.288730245276669,1553,2560.2971569996953,26,25
slope_bumps_scene_002__urban_small__baseline3_ml_risk_weighted_astar__main,slope_bumps_scene_002,slope_bumps,urban_small,baseline3_ml_risk_weighted_astar,main,0.5524070858955383,10,60,0,110,60,0,2,1,,10.328812662974498,0.5149259567260742,0.31890261005226916,8482,25198.3199590004,26,25
slope_bumps_scene_002__urban_small__baseline3_ml_risk_weighted_astar__compare,slope_bumps_scene_002,slope_bumps,urban_small,baseline3_ml_risk_weighted_astar,compare,0.5524070858955383,10,60,0,110,60,0,2,1,,10.250897079296047,0.5180676579475403,0.32494774879761756,7937,20209.931215000324,26,25
lateral_pits_scene_001__standard_offroad__baseline2_manual_risk_weighted_astar__none,lateral_pits_scene_001,lateral_pits,standard_offroad,baseline2_manual_risk_weighted_astar,none,0.5661582946777344,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,9821.262473000388,0,0
lateral_pits_scene_002__urban_small__baseline1_2p5d_astar__none,lateral_pits_scene_002,lateral_pits,urban_small,baseline1_2p5d_astar,none,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.0,0.0,423,7.872427000620519,26,25
bumps_scene_003__urban_small__baseline3_ml_risk_weighted_astar__main,bumps_scene_003,bumps,urban_small,baseline3_ml_risk_weighted_astar,main,0.48253780603408813,10,60,0,110,60,0,2,1,,10.247634897315452,0.32064688205718994,0.18234211449445373,6478,36304.55401399922,26,25
bumps_scene_003__urban_small__baseline3_ml_risk_weighted_astar__compare,bumps_scene_003,bumps,urban_small,baseline3_ml_risk_weighted_astar,compare,0.48253780603408813,10,60,0,110,60,0,2,1,,10.248359948961069,0.2708715498447418,0.17245996787103554,6270,30529.0751550001,26,25
lateral_pits_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_001,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5661582946777344,10,60,0,110,60,0,2,1,,10.201686741067377,0.519138514995575,0.25823117513402155,1553,1570.2368809998006,26,25
lateral_pits_scene_001__mountain_large__proposed_ml_risk_constrained_astar__compare,lateral_pits_scene_001,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,compare,0.5661582946777344,10,60,0,110,60,0,2,1,,10.201686741067377,0.4790904223918915,0.26456673076382736,1543,1352.2859010008688,26,25
lateral_pits_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.4267338812351227,0.3074537828704714,1085,1373.122138999861,26,25
lateral_pits_scene_002__urban_small__proposed_ml_risk_constrained_astar__compare,lateral_pits_scene_002,lateral_pits,urban_small,proposed_ml_risk_constrained_astar,compare,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.444774866104126,0.3254596262089308,1230,1035.3782199999841,26,25
lateral_pits_scene_002__standard_offroad__baseline1_2p5d_astar__none,lateral_pits_scene_002,lateral_pits,standard_offroad,baseline1_2p5d_astar,none,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.0,0.0,423,7.021035999969172,26,25
lateral_pits_scene_001__urban_small__baseline2_manual_risk_weighted_astar__none,lateral_pits_scene_001,lateral_pits,urban_small,baseline2_manual_risk_weighted_astar,none,0.5661582946777344,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,21279.991022000104,0,0
slope_bumps_scene_001__standard_offroad__baseline3_ml_risk_weighted_astar__main,slope_bumps_scene_001,slope_bumps,standard_offroad,baseline3_ml_risk_weighted_astar,main,0.57723468542099,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,33449.01386899983,0,0
slope_bumps_scene_001__standard_offroad__baseline3_ml_risk_weighted_astar__compare,slope_bumps_scene_001,slope_bumps,standard_offroad,baseline3_ml_risk_weighted_astar,compare,0.57723468542099,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,29012.861242000326,0,0
lateral_pits_scene_002__urban_small__baseline2_manual_risk_weighted_astar__none,lateral_pits_scene_002,lateral_pits,urban_small,baseline2_manual_risk_weighted_astar,none,0.5114595890045166,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,9482.771488999788,0,0
lateral_pits_scene_002__mountain_large__baseline1_2p5d_astar__none,lateral_pits_scene_002,lateral_pits,mountain_large,baseline1_2p5d_astar,none,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.0,0.0,423,6.6815509999287315,26,25
lateral_pits_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.41734424233436584,0.258246794072205,1173,1151.998143000128,26,25
lateral_pits_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__compare,lateral_pits_scene_002,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,compare,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.39387112855911255,0.24572689283611984,1165,1029.1670220003653,26,25
lateral_pits_scene_002__standard_offroad__baseline2_manual_risk_weighted_astar__none,lateral_pits_scene_002,lateral_pits,standard_offroad,baseline2_manual_risk_weighted_astar,none,0.5114595890045166,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,9584.90183199956,0,0
slope_bumps_scene_001__mountain_large__baseline3_ml_risk_weighted_astar__main,slope_bumps_scene_001,slope_bumps,mountain_large,baseline3_ml_risk_weighted_astar,main,0.57723468542099,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,34382.72506999965,0,0
slope_bumps_scene_001__mountain_large__baseline3_ml_risk_weighted_astar__compare,slope_bumps_scene_001,slope_bumps,mountain_large,baseline3_ml_risk_weighted_astar,compare,0.57723468542099,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,28979.851082000096,0,0
lateral_pits_scene_003__urban_small__baseline1_2p5d_astar__none,lateral_pits_scene_003,lateral_pits,urban_small,baseline1_2p5d_astar,none,0.5486852526664734,10,60,0,110,60,0,2,1,,10.117788247018602,0.0,0.0,333,5.862971999704314,26,25
lateral_pits_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.39057400822639465,0.22996519286071893,1136,1203.384290000031,26,25
lateral_pits_scene_002__mountain_large__proposed_ml_risk_constrained_astar__compare,lateral_pits_scene_002,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,compare,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.3956960141658783,0.2218114358646295,1231,1037.0592990002478,26,25
lateral_pits_scene_001__mountain_large__baseline2_manual_risk_weighted_astar__none,lateral_pits_scene_001,lateral_pits,mountain_large,baseline2_manual_risk_weighted_astar,none,0.5661582946777344,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,20797.84901200037,0,0
slope_bumps_scene_003__urban_small__baseline3_ml_risk_weighted_astar__main,slope_bumps_scene_003,slope_bumps,urban_small,baseline3_ml_risk_weighted_astar,main,0.5350304841995239,10,60,0,110,60,0,2,1,,10.412184600561948,0.4707053601741791,0.3459054298654722,10503,29563.941100999727,26,25
slope_bumps_scene_003__urban_small__baseline3_ml_risk_weighted_astar__compare,slope_bumps_scene_003,slope_bumps,urban_small,baseline3_ml_risk_weighted_astar,compare,0.5350304841995239,10,60,0,110,60,0,2,1,,10.412184600561948,0.5041908025741577,0.3567351080137797,11527,28096.885416000077,26,25
lateral_pits_scene_003__standard_offroad__baseline1_2p5d_astar__none,lateral_pits_scene_003,lateral_pits,standard_offroad,baseline1_2p5d_astar,none,0.5486852526664734,10,60,0,110,60,0,2,1,,10.117788247018602,0.0,0.0,333,5.334161000064341,26,25
lateral_pits_scene_002__mountain_large__baseline2_manual_risk_weighted_astar__none,lateral_pits_scene_002,lateral_pits,mountain_large,baseline2_manual_risk_weighted_astar,none,0.5114595890045166,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,12001,8998.818742000367,0,0
lateral_pits_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_003,lateral_pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5486852526664734,10,60,0,110,60,0,2,1,,10.117788247018602,0.45957157015800476,0.32832481194879776,969,1883.1131610004377,26,25
lateral_pits_scene_003__urban_small__proposed_ml_risk_constrained_astar__compare,lateral_pits_scene_003,lateral_pits,urban_small,proposed_ml_risk_constrained_astar,compare,0.5486852526664734,10,60,0,110,60,0,2,1,,10.117788247018602,0.4889950454235077,0.33243854050385757,688,1817.083392999848,26,25
