run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
custom_scattered_scene_002__mountain_large__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_002,custom_scattered_random,mountain_large,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.802035250921515,0.18992140889167786,0.08238465532350873,10195,50084.86324000114,33,32
custom_scattered_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_001,custom_scattered_random,urban_small,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,21.385877728519255,0.26036010389881475,0.0962352301776002,20682,54691.16706600107,53,52
custom_scattered_scene_004__standard_offroad__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_004,custom_scattered_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,0,max_expansions_or_no_path,nan,nan,nan,23,179.6281810002256,0,0
custom_scattered_scene_004__mountain_large__baseline1_2p5d_astar__none,custom_scattered_scene_004,custom_scattered_random,mountain_large,baseline1_2p5d_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,13.827359575687368,0.0,0.0,996,38.95046899924637,33,32
custom_scattered_scene_002__standard_offroad__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_002,custom_scattered_random,standard_offroad,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.802035250921515,0.20970682799816132,0.1009317219757192,11706,61671.55858000115,33,32
custom_scattered_scene_003__standard_offroad__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_003,custom_scattered_random,standard_offroad,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.257879104444406,0.7751298533929957,0.3578118958207252,30871,52603.62107900073,34,33
custom_scattered_scene_004__mountain_large__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_004,custom_scattered_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,0,max_expansions_or_no_path,nan,nan,nan,26,268.4421670001029,0,0
custom_scattered_scene_003__urban_small__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_003,custom_scattered_random,urban_small,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.028752310670804,0.34745466709136963,0.15147287866326278,15544,81828.20252500096,33,32
custom_scattered_scene_003__mountain_large__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_003,custom_scattered_random,mountain_large,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.257879104444406,0.684299922903024,0.35857200670533423,30390,51921.003632000065,34,33
custom_scattered_scene_004__urban_small__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_004,custom_scattered_random,urban_small,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,17.89010249917955,0.33258573797398383,0.19010314868403203,14073,43590.338521999,44,43
custom_scattered_scene_004__urban_small__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_004,custom_scattered_random,urban_small,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.583323950610097,0.6386446422409444,0.2874577202918801,28500,52820.51580500047,34,33
custom_scattered_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_003,custom_scattered_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,16.470377090352045,0.3091873791778371,0.1823157438685233,22223,66395.54861100078,40,39
custom_scattered_scene_003__standard_offroad__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_003,custom_scattered_random,standard_offroad,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.022276888538094,0.2798551619052887,0.10803687454983656,13279,70041.77544499908,33,32
custom_scattered_scene_002__urban_small__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_002,custom_scattered_random,urban_small,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.891176917684673,0.3122113347053528,0.1528194008083408,16246,98233.96725699968,33,32
custom_scattered_scene_004__standard_offroad__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_004,custom_scattered_random,standard_offroad,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.57617194572823,0.6845588045904325,0.328687580952756,31868,48125.81105500067,34,33
custom_scattered_scene_003__mountain_large__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_003,custom_scattered_random,mountain_large,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.967909934575246,0.29582035541534424,0.09916656086079806,11862,68879.92692900116,33,32
custom_scattered_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_002,custom_scattered_random,urban_small,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,15.39708229683584,0.34271395206451416,0.18724618672920199,30962,98983.77732799963,37,36
custom_scattered_scene_004__mountain_large__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_004,custom_scattered_random,mountain_large,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.57636641803356,0.6616031549250087,0.3347626690177146,32198,47222.90411600079,34,33
custom_scattered_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_002,custom_scattered_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.91111111456742,0.34219119052535724,0.18756725670624183,33188,102946.4283920006,33,32
custom_scattered_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_003,custom_scattered_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,16.434705983362107,0.2851803963560434,0.18103242237570202,26090,76366.28924599972,40,39
custom_scattered_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_002,custom_scattered_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.33415818157798,0.34216403837005294,0.18746188783991918,35490,109819.59634699888,34,33
custom_scattered_scene_004__mountain_large__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_004,custom_scattered_random,mountain_large,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.113666157359738,0.23811428248882294,0.12175270297260415,15633,59492.38657299975,33,32
custom_scattered_scene_004__standard_offroad__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_004,custom_scattered_random,standard_offroad,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.121399677743629,0.3069104850292206,0.1458013455865268,17976,75026.27691700036,33,32
custom_scattered_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_001,custom_scattered_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,17.749550086762696,0.3441853115689897,0.19390848142018471,52403,125396.28433500002,43,42
custom_scattered_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_001,custom_scattered_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,17.458276516827212,0.3317608225514137,0.19433231669540643,60940,129667.75872300059,42,41
custom_scattered_scene_004__urban_small__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_004,custom_scattered_random,urban_small,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.134783230093118,0.43546125292778015,0.21136495909208716,24010,94669.9634150009,33,32
