run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
steps_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,steps_scene_001,steps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5077295899391174,10,60,0,110,60,0,2,1,,10.081789420331106,0.1717921942472458,0.1276683975391291,7134,10434.012171999711,26,25
steps_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,steps_scene_002,steps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.4965147078037262,10,60,0,110,60,0,2,1,,10.07558337337307,0.18352679908275604,0.12259588861989773,8555,12672.908701999404,26,25
steps_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,steps_scene_002,steps,mountain_large,proposed_ml_risk_constrained_astar,main,0.4965147078037262,10,60,0,110,60,0,2,1,,10.072768765171443,0.155705526471138,0.10508671513727512,7298,13470.318165000208,26,25
steps_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,steps_scene_003,steps,mountain_large,proposed_ml_risk_constrained_astar,main,0.6985999345779419,10,60,0,110,60,0,2,1,,10.047925433082744,0.13039304316043854,0.08241055202375763,4526,6316.908578999573,26,25
steps_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,steps_scene_003,steps,urban_small,proposed_ml_risk_constrained_astar,main,0.6985999345779419,10,60,0,110,60,0,2,1,,10.081735693310845,0.2597610056400299,0.15815523281749952,11462,16059.332625000025,26,25
steps_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,steps_scene_002,steps,urban_small,proposed_ml_risk_constrained_astar,main,0.4965147078037262,10,60,0,110,60,0,2,1,,10.028097497313974,0.27394264936447144,0.19057930597263786,13745,20534.80158000002,26,25
steps_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,steps_scene_001,steps,urban_small,proposed_ml_risk_constrained_astar,main,0.5077295899391174,10,60,0,110,60,0,2,1,,10.081789420331106,0.2723872661590576,0.21090342412498894,14188,21365.627173000576,26,25
pits_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,pits_scene_001,pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5201796889305115,10,60,0,110,60,0,2,1,,10.0365950371019,0.2053333818912506,0.1332269122559528,9264,13144.066380000368,26,25
pits_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,pits_scene_001,pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5201796889305115,10,60,0,110,60,0,2,1,,10.0365950371019,0.16374145448207855,0.10600551282605246,6741,12530.83482800048,26,25
lateral_slope_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_002,lateral_slope,standard_offroad,proposed_ml_risk_constrained_astar,main,0.48195257782936096,10,60,0,110,60,0,2,1,,10.214039661534258,0.4419453740119934,0.25233372205881816,16754,25424.744095999813,26,25
pits_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,pits_scene_002,pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5565356612205505,10,60,0,110,60,0,2,1,,10.073327383838917,0.19284813106060028,0.11938538155748919,8364,11580.570494000312,26,25
lateral_slope_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_002,lateral_slope,mountain_large,proposed_ml_risk_constrained_astar,main,0.48195257782936096,10,60,0,110,60,0,2,1,,10.215354213525975,0.4298022985458374,0.23200711853274603,16122,26260.05333500052,26,25
pits_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,pits_scene_002,pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5565356612205505,10,60,0,110,60,0,2,1,,10.075667252550776,0.14174136519432068,0.09490753799590079,5873,10681.206987999758,26,25
lateral_slope_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_001,lateral_slope,mountain_large,proposed_ml_risk_constrained_astar,main,0.5259882807731628,10,60,0,110,60,0,2,1,,10.334037305543054,0.5556890368461609,0.29946275675303635,20349,27495.28124399967,26,25
lateral_slope_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_003,lateral_slope,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5139427781105042,10,60,0,110,60,0,2,1,,10.138503888599995,0.4461008608341217,0.27439192430498516,18858,29827.717355999994,26,25
lateral_slope_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_003,lateral_slope,mountain_large,proposed_ml_risk_constrained_astar,main,0.5139427781105042,10,60,0,110,60,0,2,1,,10.241666106470543,0.36483049392700195,0.22416464473092912,15515,30055.398783000783,26,25
lateral_slope_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_002,lateral_slope,urban_small,proposed_ml_risk_constrained_astar,main,0.48195257782936096,10,60,0,110,60,0,2,1,,10.330864299226416,0.4048701524734497,0.2748567728124577,21963,30250.910040000235,26,25
bumps_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.105451362647676,0.2210957109928131,0.10903016768214838,3279,5287.881651000134,26,25
lateral_slope_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_003,lateral_slope,urban_small,proposed_ml_risk_constrained_astar,main,0.5139427781105042,10,60,0,110,60,0,2,1,,10.138503888599995,0.4976000487804413,0.33884815580455396,22832,34725.89618500024,26,25
bumps_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.103683004856794,0.23408973217010498,0.13223757549007017,4343,8803.822926000066,26,25
bumps_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_001,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5463687777519226,10,60,0,110,60,0,2,1,,10.10512288788516,0.15596942603588104,0.10867057879968572,6469,10741.2161809998,26,25
slope_bumps_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_002,slope_bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.5524070858955383,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,6.613861000005272,0,0
slope_bumps_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_002,slope_bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5524070858955383,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,6.464139999479812,0,0
bumps_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.108027477274799,0.3167124092578888,0.19309465799565084,6618,11366.019985000094,26,25
bumps_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_003,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.48253780603408813,10,60,0,110,60,0,2,1,,10.153035299413537,0.20901204645633698,0.10002951200926793,5823,8073.70705700032,26,25
pits_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,pits_scene_001,pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5201796889305115,10,60,0,110,60,0,2,1,,10.0365950371019,0.34909799695014954,0.21054195218007996,16426,29763.42502099942,26,25
bumps_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,bumps_scene_001,bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5463687777519226,10,60,0,110,60,0,2,1,,10.105986218901126,0.19106729328632355,0.13323089581969905,8812,13939.158835999478,26,25
pits_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,pits_scene_002,pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5565356612205505,10,60,0,110,60,0,2,1,,10.074084641502223,0.2753194570541382,0.1817106899740019,13776,26036.066085999664,26,25
lateral_slope_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_001,lateral_slope,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5259882807731628,10,60,0,110,60,0,2,1,,10.45562707328246,0.5555284023284912,0.3000367282681759,23007,39710.38191500065,26,25
lateral_slope_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_001,lateral_slope,urban_small,proposed_ml_risk_constrained_astar,main,0.5259882807731628,10,60,0,110,60,0,2,1,,10.353314506096714,0.5534297823905945,0.3513875991556532,27827,42093.44789399984,26,25
pits_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,pits_scene_003,pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.43905091285705566,10,60,0,110,60,0,2,1,,10.097475326473841,0.24158737063407898,0.14501754898406322,12320,20360.319955000705,26,25
bumps_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,bumps_scene_003,bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.48253780603408813,10,60,0,110,60,0,2,1,,10.15398968938184,0.21774084866046906,0.12168881119083895,7339,14041.93551300068,26,25
pits_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,pits_scene_003,pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.43905091285705566,10,60,0,110,60,0,2,1,,10.097475326473841,0.28311556577682495,0.1692453154241668,15009,22900.710884000546,26,25
bumps_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,bumps_scene_003,bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.48253780603408813,10,60,0,110,60,0,2,1,,10.154334217343097,0.32064688205718994,0.20289319170848458,14852,23060.269081000115,26,25
bumps_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,bumps_scene_001,bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.5463687777519226,10,60,0,110,60,0,2,1,,10.10512288788516,0.282763808965683,0.2088370576317804,15153,27834.27690699955,26,25
pits_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,pits_scene_003,pits,urban_small,proposed_ml_risk_constrained_astar,main,0.43905091285705566,10,60,0,110,60,0,2,1,,10.097475326473841,0.37811535596847534,0.23900018676389617,23992,33626.10023700017,26,25
mixed_random_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,mixed_random_scene_001,mixed_random,urban_small,proposed_ml_risk_constrained_astar,main,0.5139934420585632,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,5.283903999952599,0,0
mixed_random_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,mixed_random_scene_001,mixed_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5139934420585632,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,4.8629949997121,0,0
mixed_random_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,mixed_random_scene_001,mixed_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.5139934420585632,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,6.122109999523673,0,0
uniform_slope_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,uniform_slope_scene_001,uniform_slope,mountain_large,proposed_ml_risk_constrained_astar,main,0.5374373197555542,10,60,0,110,60,0,2,1,,10.596651137376705,0.48914191126823425,0.32897787492418373,42730,60256.47860400022,26,25
slope_bumps_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_002,slope_bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5524070858955383,10,60,0,110,60,0,2,1,,10.212231114887148,0.4851284921169281,0.2720297534520793,13189,25537.279115000274,26,25
slope_bumps_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_001,slope_bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.57723468542099,10,60,0,110,60,0,2,1,,10.583832988553281,0.5284193754196167,0.47120413511995746,21210,34289.904958999614,26,25
uniform_slope_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,uniform_slope_scene_001,uniform_slope,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5374373197555542,10,60,0,110,60,0,2,1,,10.485162191874664,0.5217283368110657,0.393027962511268,46506,67564.3135170003,26,25
lateral_pits_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_001,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5661582946777344,10,60,0,110,60,0,2,1,,10.205667310917251,0.5248900651931763,0.2842574334161736,22621,35879.74127799953,26,25
slope_bumps_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_003,slope_bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5350304841995239,10,60,0,110,60,0,2,1,,10.295134506197927,0.454545259475708,0.30853848339583956,22155,37633.80323799993,26,25
slope_bumps_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_003,slope_bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5350304841995239,10,60,0,110,60,0,2,1,,10.335509631741038,0.4668581187725067,0.3113808622987088,24522,38814.15086099969,26,25
slope_bumps_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_001,slope_bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.57723468542099,10,60,0,110,60,0,2,1,,10.536770389629323,0.5388785004615784,0.43952358241204154,22037,42807.03725999956,26,25
lateral_pits_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.39057400822639465,0.22996519286071893,17747,35702.71640200008,26,25
lateral_pits_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_001,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5661582946777344,10,60,0,110,60,0,2,1,,10.205667310917251,0.519138514995575,0.25630404977269106,20763,40497.04206600018,26,25
lateral_pits_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.222516682682336,0.38509753346443176,0.2546130351182246,20030,36214.58622499995,26,25
uniform_slope_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,uniform_slope_scene_001,uniform_slope,urban_small,proposed_ml_risk_constrained_astar,main,0.5374373197555542,10,60,0,110,60,0,2,1,,10.481031496702354,0.5350818634033203,0.4513213229007459,51495,81335.41538600002,26,25
slope_bumps_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_003,slope_bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.5350304841995239,10,60,0,110,60,0,2,1,,10.392685444619346,0.4846457839012146,0.3489257013841904,26873,43961.30233299937,26,25
lateral_pits_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.4267338812351227,0.3074537828704714,22477,40817.16002700068,26,25
lateral_pits_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_003,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5486852526664734,10,60,0,110,60,0,2,1,,10.202209595139706,0.4243464469909668,0.23361162812318548,18729,30094.38316699925,26,25
slope_bumps_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_001,slope_bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.57723468542099,10,60,0,110,60,0,2,1,,10.4692207757606,0.5484732389450073,0.42187173072289674,23692,47414.650128000176,26,25
lateral_pits_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_003,lateral_pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5486852526664734,10,60,0,110,60,0,2,1,,10.117788247018602,0.45957157015800476,0.32832481194879776,26293,39680.61774199941,26,25
lateral_pits_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_003,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5486852526664734,10,60,0,110,60,0,2,1,,10.202209595139706,0.3896455764770508,0.20650315514561104,16530,30933.078066000235,26,25
mixed_random_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,mixed_random_scene_002,mixed_random,urban_small,proposed_ml_risk_constrained_astar,main,0.5903469324111938,10,60,0,110,60,0,2,1,,10.390160009039818,0.5143860578536987,0.4033617874316522,17088,30195.355126999857,26,25
lateral_pits_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_001,lateral_pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5661582946777344,10,60,0,110,60,0,2,1,,10.205667310917251,0.5324289798736572,0.34497524366515575,25825,45522.032201,26,25
mixed_random_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,mixed_random_scene_002,mixed_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5903469324111938,10,60,0,110,60,0,2,1,,10.247222908149851,0.5481141805648804,0.36287608524716314,14751,25042.648258000554,26,25
mixed_random_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,mixed_random_scene_002,mixed_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.5903469324111938,10,60,0,110,60,0,2,1,,10.241173415328463,0.5547053813934326,0.34735916636996217,14402,25033.25029000007,26,25
mixed_random_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,mixed_random_scene_003,mixed_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5020315051078796,10,60,0,110,60,0,2,1,,10.332971887412404,0.5534608364105225,0.43385644552058017,36444,32922.840023999925,26,25
mixed_random_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,mixed_random_scene_003,mixed_random,urban_small,proposed_ml_risk_constrained_astar,main,0.5020315051078796,10,60,0,110,60,0,2,1,,10.332971887412404,0.549501895904541,0.46124432716743874,35992,34073.080899999695,26,25
mixed_random_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,mixed_random_scene_003,mixed_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.5020315051078796,10,60,0,110,60,0,2,1,,10.344871528128936,0.5469956398010254,0.4097108715942056,35125,27124.442258000272,26,25
