run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
lateral_slope_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_003,lateral_slope,urban_small,proposed_ml_risk_constrained_astar,main,0.5139427781105042,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,3.5101330004181364,0,0
lateral_slope_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_002,lateral_slope,standard_offroad,proposed_ml_risk_constrained_astar,main,0.48195257782936096,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,2,5.251802000202588,0,0
steps_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,steps_scene_001,steps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5077295899391174,10,60,0,110,60,0,2,1,,10.039131043655676,0.22253857553005219,0.1468775870201687,63,143.99559399953432,26,25
steps_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,steps_scene_001,steps,urban_small,proposed_ml_risk_constrained_astar,main,0.5077295899391174,10,60,0,110,60,0,2,1,,10.039131043655676,0.33037373423576355,0.2332428952869156,74,151.3709150003706,26,25
steps_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,steps_scene_001,steps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5077295899391174,10,60,0,110,60,0,2,1,,10.039131043655676,0.20176810026168823,0.11967990353379737,71,145.3380200000538,26,25
steps_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,steps_scene_002,steps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.4965147078037262,10,60,0,110,60,0,2,1,,10.028097497313974,0.23519018292427063,0.13450840574144762,42,97.09819399995467,26,25
steps_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,steps_scene_002,steps,mountain_large,proposed_ml_risk_constrained_astar,main,0.4965147078037262,10,60,0,110,60,0,2,1,,10.028097497313974,0.197097510099411,0.11372686514207667,42,105.50185499960207,26,25
steps_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,steps_scene_002,steps,urban_small,proposed_ml_risk_constrained_astar,main,0.4965147078037262,10,60,0,110,60,0,2,1,,10.028097497313974,0.27394264936447144,0.19057930597263786,42,217.99930700035475,26,25
steps_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,steps_scene_003,steps,urban_small,proposed_ml_risk_constrained_astar,main,0.6985999345779419,10,60,0,110,60,0,2,1,,10.047925433082744,0.2661176919937134,0.172066559573866,118,207.623354000134,26,25
pits_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,pits_scene_001,pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5201796889305115,10,60,0,110,60,0,2,1,,10.0365950371019,0.16374145448207855,0.10600551282605246,106,174.91044300004432,26,25
